,applNum,displayId,filingDate,inventionTitle,issueDate,patAssigneeName,patAssignorExDate,patAssignorName,patNum
2,11988396,020758-0001,2009-01-21T04:00:00Z,Anti-Ctla-4 Antibody and Cpg-Motif-Containing Synthetic Oligodeoxynucleotide Combination Therapy for Cancer Treatment,0001-01-01T00:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",2008-02-29T04:00:00Z,"KRIEG, ARTHUR M",NULL
3,12083993,024243-0530,2009-04-24T04:00:00Z,Detoxified Endotoxin Vaccine and Adjuvant and Uses thereof,0001-01-01T00:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",2010-04-09T04:00:00Z,"UNIVERSITY OF MARYLAND, BALTIMORE",NULL
4,11884060,024406-0808,2010-05-18T04:00:00Z,"OXIME AND HYDROXYLAMINE SUBSTITUTED THIAZOLO [4,5-C] RING COMPOUNDS AND METHODS",2013-02-19T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",2010-05-13T04:00:00Z,"LUNDQUIST, GREGORY D., JR.",8378102
5,11884060,024406-0808,2010-05-18T04:00:00Z,"OXIME AND HYDROXYLAMINE SUBSTITUTED THIAZOLO [4,5-C] RING COMPOUNDS AND METHODS",2013-02-19T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",2010-05-11T04:00:00Z,"KSHIRSAGAR, TUSHAR A.",8378102
6,10532746,024943-0248,2005-09-09T04:00:00Z,METHODS AND PRODUCTS RELATED TO TREATMENT AND PREVENTION OF HEPATITIS C VIRUS INFECTION,2011-08-16T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",2010-08-18T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, LTD.",7998492
7,11183253,024943-0248,2005-07-15T04:00:00Z,Methods and products related to treatment and prevention of hepatitis C virus infection,0001-01-01T00:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",2010-08-18T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, LTD.",NULL
8,10816220,024943-0248,2004-04-01T04:00:00Z,Immunostimulatory nucleic acid oil-in-water formulations and related methods of use,0001-01-01T00:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",2010-08-18T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, LTD.",NULL
9,12196201,024943-0248,2008-08-21T04:00:00Z,IMMUNOSTIMULATORY NUCLEIC ACID OIL-IN-WATER FORMULATIONS AND RELATED METHODS OF USE,0001-01-01T00:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",2010-08-18T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, LTD.",NULL
10,11183187,024943-0248,2005-07-18T04:00:00Z,Methods and compositions for inducing antigen-specific immune responses,0001-01-01T00:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",2010-08-18T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, LTD.",NULL
11,11184065,024943-0248,2005-07-18T04:00:00Z,Methods and compositions for inducing innate immune responses,0001-01-01T00:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",2010-08-18T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, LTD.",NULL
12,12148275,024943-0248,2008-04-17T04:00:00Z,Methods and compositions for inducing innate immune responses,0001-01-01T00:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",2010-08-18T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, LTD.",NULL
13,12443224,024943-0248,2010-01-25T04:00:00Z,Compositions of TLR ligands and antivirals,0001-01-01T00:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",2010-08-18T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, LTD.",NULL
14,12946806,025368-0546,2010-11-15T04:00:00Z,METHODS AND PRODUCTS RELATED TO TREATMENT AND PREVENTION OF HEPATITIS C VIRUS INFECTION,0001-01-01T00:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",2010-08-18T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, LTD.",NULL
15,08092014,025624-0541,1993-07-15T04:00:00Z,FUSED CYCLOALKYLIMIDAZOPYRIDINES,1994-10-04T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",2011-01-07T04:00:00Z,3M COMPANY,5352784
16,10739787,026173-0011,2003-12-18T04:00:00Z,ARYL SUBSTITUTED IMIDAZOQUINOLINES,2006-08-15T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",7091214
17,09589216,026167-0103,2000-06-07T04:00:00Z,Sulfonamide and sulfamide substituted imidazoquinolines,2001-12-18T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",6331539
18,09589580,026167-0103,2000-06-07T04:00:00Z,AMIDE SUBSTITUTED IMIDAZOQUINOLINES,2002-09-17T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",6451810
19,10011670,026167-0103,2001-12-06T04:00:00Z,AMIDO ETHER SUBSTITUTED IMIDAZOQUINOLINES,2003-12-09T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",6660747
20,10013059,026167-0103,2001-12-06T04:00:00Z,THIOETHER SUBSTITUTED IMIDAZOQUINOLINES,2003-12-16T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",6664264
21,10165449,026167-0103,2002-06-07T04:00:00Z,AMIDO ETHER SUBSTITUTED IMIDAZOQUINOLINES,2003-12-16T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",6664265
22,10165222,026167-0103,2002-06-07T04:00:00Z,THIOETHER SUBSTITUTED IMIDAZOQUINOLINES,2003-12-23T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",6667312
23,10425054,026167-0103,2003-04-28T04:00:00Z,SULFONAMIDE AND SULFAMIDE SUBSTITUTED IMIDAZOQUINOLINES,2004-01-13T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",6677349
24,10027218,026167-0103,2001-12-21T04:00:00Z,AMIDE SUBSTITUTED IMIDAZOQUINOLINES,2004-06-29T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",6756382
25,10027272,026167-0103,2001-12-21T04:00:00Z,SULFONAMIDE AND SULFAMIDE SUBSTITUTED IMIDAZOQUINOLINES,2004-10-05T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",6800624
26,10166321,026167-0103,2001-06-15T04:00:00Z,SULFONAMIDE AND SULFAMIDE SUBSTITUTED IMIDAZOQUINOLINES AND METHODS FOR THE TREATMENT OF PERIODONTAL DISEASE USING THESE AND OTHER IMMUNE RESPONSE MODIFIERS,2004-11-30T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",6825350
27,10734306,026167-0103,2003-12-12T04:00:00Z,SULFONAMIDE AND SULFAMIDE SUBSTITUTED IMIDAZOQUINOLINES,2005-05-03T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",6888000
28,09820420,026167-0103,2001-03-29T04:00:00Z,METHOD FOR THE TREATMENT OF DERMAL LESIONS CAUSED BY ENVENOMATION,2005-05-17T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",6894060
29,10696684,026167-0103,2003-10-29T04:00:00Z,THIOETHER SUBSTITUTED IMIDAZOQUINOLINES,2005-07-26T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",6921826
30,10669051,026167-0103,2003-09-23T04:00:00Z,SULFONAMIDE AND SULFAMIDE SUBSTITUTED IMIDAZOQUINOLINES,2005-08-02T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",6924293
31,10826836,026167-0103,2004-04-16T04:00:00Z,SULFONAMIDE SUBSTITUTED IMIDAZOQUINOLINES,2006-04-18T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",7030131
32,11068207,026167-0103,2005-02-28T04:00:00Z,AMIDO ETHER SUBSTITUTED IMIDAZOQUINOLINES,2006-10-03T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",7115622
33,11101369,026167-0103,2005-04-07T04:00:00Z,SULFONAMIDE AND SULFAMIDE SUBSTITUTED IMIDAZOQUINOLINES,2007-04-03T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",7199131
34,11133425,026167-0103,2005-05-19T04:00:00Z,THIOETHER SUBSTITUTED IMIDAZOQUINOLINES,2007-10-02T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",7276515
35,10848893,026167-0103,2004-05-19T04:00:00Z,AMIDE SUBSTITUTED IMIDAZOQUINOLINES,2008-07-01T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",7393859
36,11097715,026167-0103,2005-04-01T04:00:00Z,PYRAZOLOPYRIDINES AND ANALOGS THEREOF,2009-06-09T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",7544697
37,10595065,025839-0772,2006-01-26T04:00:00Z,OXIME SUBSTITUTED IMIDAZO-CONTAINING COMPOUNDS,2014-03-18T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",8673932
38,10595230,025839-0772,2006-03-28T04:00:00Z,Alkoxy substituted imidazoquinolines,2014-10-28T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",8871782
39,10595790,025839-0772,2006-05-11T04:00:00Z,HYDROXYLAMINE SUBSTITUTED IMIDAZOQUINOLINES,2013-12-03T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",8598192
40,10595895,025839-0772,2006-05-18T04:00:00Z,"HYDROXYLAMINE AND OXIME SUBSTITUTED IMIDAZOQUINOLINES, IMIDAZOPYRIDINES, AND IMIDAZONAPHTHYRIDINES",2014-07-15T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",8778963
41,10595959,025839-0772,2006-05-22T04:00:00Z,SUBSTITUTED IMIDAZO RING SYSTEMS AND METHODS,2014-04-08T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",8691837
42,10596117,025839-0772,2006-05-31T04:00:00Z,SULFONE SUBSTITUTED IMIDAZO RING ETHERS,2011-05-10T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",7939526
43,10596890,025839-0772,2006-06-28T04:00:00Z,ARYLALKENYL AND ARYLALKYNYL SUBSTITUTED IMIDAZOQUINOLINES,2014-08-12T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",8802853
44,10596897,025839-0772,2006-06-28T04:00:00Z,IMIDAZOQUINOLINYL SULFONAMIDES,2014-05-27T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",8735421
45,10599159,025839-0772,2006-09-21T04:00:00Z,"AMIDE SUBSTITUTED IMIDAZOPYRIDINES, IMIDAZOQUINOLINES, AND IMIDAZONAPHTHYRIDINES",2014-04-15T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",8697873
46,11570611,025839-0772,2006-12-14T04:00:00Z,NITROGEN-CONTAINING HETEROCYCLYL SUBSTITUTED IMIDAZOQUINOLINES AND IMIDAZONAPHTHYRIDINES,2011-09-13T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",8017779
47,11570704,025839-0772,2006-12-15T04:00:00Z,ARYLOXY AND ARYLALKYLENEOXY SUBSTITUTED THIAZOLOQUINOLINES AND THIAZOLONAPHTHYRIDINES,2011-09-27T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",8026366
48,11570709,025839-0772,2006-12-15T04:00:00Z,Aryl and Arylalkylenyl Substituted Thiazoloquinolines and Thiazolonaphthyridines,0001-01-01T00:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",NULL
49,11722585,025839-0772,2007-06-22T04:00:00Z,Multi-Route Administration Of Immune Response Modifier Compounds,0001-01-01T00:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",NULL
50,11813052,025839-0772,2007-06-28T04:00:00Z,"SUBSTITUTED CHIRAL FUSED [1,2]IMIDAZO[4,5-C] RING COMPOUNDS",2011-10-11T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",8034938
51,11883665,025839-0772,2008-08-19T04:00:00Z,Aqueous Gel Formulations Containing Immune Response Modifiers,2016-02-02T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",9248127
52,11884052,025839-0772,2008-08-13T04:00:00Z,Alkyloxy Substituted Thiazoloquinolines and Thiazolonaphthyridines,0001-01-01T00:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",NULL
53,11884186,025839-0772,2008-08-11T04:00:00Z,"SUBSTITUTED FUSED [1,2]IMIDAZO[4,5-C] RING COMPOUNDS AND METHODS",2012-01-10T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",8093390
54,11884191,025839-0772,2008-08-25T04:00:00Z,Substituted Imidazoquinolines and Imidazonaphthyridines,2014-02-25T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",8658666
55,11884982,025839-0772,2008-09-05T04:00:00Z,Method of Preferentially Inducing the Biosynthesis of Interferon,2014-09-30T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",8846710
56,11885005,025839-0772,2008-07-25T04:00:00Z,HYDROXYALKYL SUBSTITUTED IMIDAZOQUINOLINES,2012-05-15T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",8178677
57,11885006,025839-0772,2008-08-18T04:00:00Z,HYDROXYALKYL SUBSTITUTED IMIDAZOQUINOLINE COMPOUNDS AND METHODS,2012-04-17T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",8158794
58,11887496,025839-0772,2008-09-17T04:00:00Z,Pyrazolopyridines and Analogs Thereof,0001-01-01T00:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",NULL
59,11887524,025839-0772,2008-08-19T04:00:00Z,"PYRAZOLOPYRIDINE-1,4-DIAMINES AND ANALOGS THEREOF",2011-05-17T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",7943610
60,11991686,025839-0772,2009-02-03T04:00:00Z,"AMIDE AND CARBAMATE DERIVATIVES OF ALKYL SUBSTITUTED N-[4-(4-AMINO-1H-IMIDAZO[4,5-C] QUINOLIN-1-YL)BUTYL]METHANESULFONAMIDES AND METHODS",2012-05-29T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-01-31T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",8188111
61,11884060,025996-0270,2010-05-18T04:00:00Z,"OXIME AND HYDROXYLAMINE SUBSTITUTED THIAZOLO [4,5-C] RING COMPOUNDS AND METHODS",2013-02-19T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-03-15T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",8378102
62,12165014,025996-0270,2008-06-30T04:00:00Z,AMIDE SUBSTITUTED IMIDAZOQUINOLINES,0001-01-01T00:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-03-15T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",NULL
63,10696477,026167-0257,2003-10-29T04:00:00Z,THIOETHER SUBSTITUTED IMIDAZOQUINOLINES,2005-09-27T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-03-16T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",6949649
64,11132537,026167-0257,2005-05-19T04:00:00Z,THIOETHER SUBSTITUTED IMIDAZOQUINOLINES,2007-10-30T04:00:00Z,3M INNOVATIVE PROPERTIES COMPANY,2011-03-16T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",7288550
65,11706561,026866-0330,2007-02-15T04:00:00Z,Compositions and methods for oligonucleotide formulations,0001-01-01T00:00:00Z,"UHLMANN, EUGEN",2011-08-11T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",NULL
66,13699997,033201-0384,2012-11-26T04:00:00Z,VACCINES COMPRISING CHOLESTEROL AND CPG AS SOLE ADJUVANT-CARRIER MOLECULES,0001-01-01T00:00:00Z,PFIZER ANIMAL HEALTH S.A.,2012-12-01T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",NULL
67,13494216,030499-0673,2012-06-12T04:00:00Z,RNA SEQUENCE MOTIFS IN THE CONTEXT OF DEFINED INTERNUCLEOTIDE LINKAGES INDUCING SPECIFIC IMMUNE MODULATORY PROFILES,2013-06-18T04:00:00Z,PFIZER ANIMAL HEALTH S.A.,2012-12-01T04:00:00Z,COLEY PHARMACEUTICAL GMBH,8466124
68,11368333,030499-0673,2006-03-03T04:00:00Z,"IMMUNOSTIMULATORY G, U-CONTAINING OLIGORIBONUCLEOTIDES",2014-02-25T04:00:00Z,PFIZER ANIMAL HEALTH S.A.,2012-12-01T04:00:00Z,"COLEY PHARMACEUTICAL GROUP, INC.",8658607
69,12946379,030499-0673,2010-11-15T04:00:00Z,MODIFIED OLIGORIBONUCLEOTIDE ANALOGS WITH ENHANCED IMMUNOSTIMULATORY ACTIVITY,0001-01-01T00:00:00Z,PFIZER ANIMAL HEALTH S.A.,2012-12-01T04:00:00Z,COLEY PHARMACEUTICAL GMBH,NULL
70,12670697,030499-0673,2010-01-26T04:00:00Z,RNA SEQUENCE MOTIFS IN THE CONTEXT OF DEFINED INTERNUCLEOTIDE LINKAGES INDUCING SPECIFIC IMMUNE MODULATORY PROFILES,2012-03-06T04:00:00Z,PFIZER ANIMAL HEALTH S.A.,2012-12-01T04:00:00Z,COLEY PHARMACEUTICAL GMBH,8128944
71,13360894,030499-0673,2012-01-30T04:00:00Z,RNA SEQUENCE MOTIFS IN THE CONTEXT OF DEFINED INTERNUCLEOTIDE LINKAGES INDUCING SPECIFIC IMMUNE MODULATORY PROFILES,2012-07-24T04:00:00Z,PFIZER ANIMAL HEALTH S.A.,2012-12-01T04:00:00Z,COLEY PHARMACEUTICAL GMBH,8227447
72,10407952,030499-0673,2003-04-04T04:00:00Z,"IMMUNOSTIMULATORY G, U-CONTAINING OLIGORIBONUCLEOTIDES",2012-04-10T04:00:00Z,PFIZER ANIMAL HEALTH S.A.,2012-12-01T04:00:00Z,COLEY PHARMACEUTICAL GMBH,8153141
73,11603978,030499-0673,2006-11-22T04:00:00Z,IMMUNOSTIMULATORY OLIGORIBONUCLEOTIDES,2010-02-16T04:00:00Z,PFIZER ANIMAL HEALTH S.A.,2012-12-01T04:00:00Z,COLEY PHARMACEUTICAL GMBH,7662949
74,13046871,030499-0673,2011-03-14T04:00:00Z,IMMUNOSTIMULATORY OLIGORIBONUCLEOTIDES,2013-01-15T04:00:00Z,PFIZER ANIMAL HEALTH S.A.,2012-12-01T04:00:00Z,COLEY PHARMACEUTICAL GMBH,8354522
0,06515500,004372-0862,1983-07-20T04:00:00Z,"DRUG FOR TREATING AFFECTIONS PROVOKED BY A TOO HIGH HISTAMINE LEVEL, OF THE GASTRODUODENAL MUCOSA AND ALLERGIC AFFECTIONS",1985-03-26T04:00:00Z,"CONTINENTAL PHARMA INC., A CORP OF DE",1985-02-04T04:00:00Z,CONTINENTAL PHARMA S.A.,4507314
1,06558885,004372-0862,1983-12-07T04:00:00Z,METHOD FOR THE PREPARATION OF P-BUTOXYPHENYLACETYL-HYDROXAMIC ACID IN THE FINELY DIVIDED STATE AND A COMPOSITION CONTAINING THIS ACID,1985-08-13T04:00:00Z,"CONTINENTAL PHARMA INC., A CORP OF DE",1985-02-04T04:00:00Z,CONTINENTAL PHARMA S.A.,4534911
2,06624110,004372-0862,1984-06-25T04:00:00Z,DERIVATIVES OF 2-AMINOACETIC ACID,1985-12-31T04:00:00Z,"CONTINENTAL PHARMA INC., A CORP OF DE",1985-02-04T04:00:00Z,CONTINENTAL PHARMA S.A.,4562205
3,06071077,004372-0862,1979-08-30T04:00:00Z,PHARMACEUTICAL COMPOSITION AND THERAPEUTICAL METHOD FOR TREATING DEGENERATIVE AFFECTIONS OF THE ARTICULAR CARTILAGE,1981-05-19T04:00:00Z,"CONTINENTAL PHARMA INC., A CORP OF DE",1985-02-04T04:00:00Z,CONTINENTAL PHARMA S.A.,4268517
4,06071076,004372-0862,1979-08-30T04:00:00Z,"SALTS OF (+)-CATECHINE, THEIR PREPARATION AND USE, AND COMPOSITIONS CONTAINING THESE SALTS",1981-08-25T04:00:00Z,"CONTINENTAL PHARMA INC., A CORP OF DE",1985-02-04T04:00:00Z,CONTINENTAL PHARMA S.A.,4285964
5,06088726,004601-0465,1979-10-26T04:00:00Z,PROCESS AND APPARATUS FOR DETERMINING MALONDIALDEHYDE,1982-03-09T04:00:00Z,"CONTINENTAL PHARMA INC., A COMPANY OF DE.",1986-08-27T04:00:00Z,CONTINENTAL PHARMA S.A.,4318706
6,07680330,008366-0338,1991-04-04T04:00:00Z,METHOD FOR THE ENZYMATIC NEUTRALIZATION OF HERPARIN,1993-11-16T04:00:00Z,"CONTINENTAL PHARMA CRYOSAN, INC.",1995-11-20T04:00:00Z,"IBEX TECHNOLOGIES, INC.",5262325
7,08153134,008366-0338,1993-11-15T04:00:00Z,HEPARINASE FREE OF AN ANTICOAGULANT COMPONENT FROM FLAVOBACTERIUM HEPA RINUM,1994-08-16T04:00:00Z,"CONTINENTAL PHARMA CRYOSAN, INC.",1995-11-20T04:00:00Z,"IBEX TECHNOLOGIES, INC.",5338677
8,07680330,008366-0381,1991-04-04T04:00:00Z,METHOD FOR THE ENZYMATIC NEUTRALIZATION OF HERPARIN,1993-11-16T04:00:00Z,"IBEX TECHNOLOGIES, INC.",1995-07-20T04:00:00Z,"CONTINENTAL PHARMA CRYOSAN, INC.",5262325
9,08153134,008366-0381,1993-11-15T04:00:00Z,HEPARINASE FREE OF AN ANTICOAGULANT COMPONENT FROM FLAVOBACTERIUM HEPA RINUM,1994-08-16T04:00:00Z,"IBEX TECHNOLOGIES, INC.",1995-07-20T04:00:00Z,"CONTINENTAL PHARMA CRYOSAN, INC.",5338677
0,11368338,017672-0620,2006-03-03T04:00:00Z,ANTI-ANGIOGENIC COMPOUNDS,2009-04-21T04:00:00Z,COVX TECHNOLOGIES IRELAND LIMITED,2006-04-06T04:00:00Z,"BRADSHAW, CURT W.",7521425
1,11817668,019838-0410,2007-09-17T04:00:00Z,Anti-Angiogenic Compounds,0001-01-01T00:00:00Z,COVX TECHNOLOGIES IRELAND LIMITED,2007-09-07T04:00:00Z,"BRADSHAW, CURT W.",NULL
2,11969850,022335-0681,2008-01-04T04:00:00Z,GLUCAGON-LIKE PROTEIN-1 RECEPTOR (GLP-1R) AGONIST COMPOUNDS,0001-01-01T00:00:00Z,COVX TECHNOLOGIES IRELAND LIMITED,2008-04-04T04:00:00Z,"BRADSHAW, CURT W.",NULL
3,12432528,022615-0957,2009-04-29T04:00:00Z,ANTI-ANGIOGENIC COMPOUNDS,2012-10-23T04:00:00Z,"COVX TECHNOLOGIES IRELAND, LIMITED",2009-04-22T04:00:00Z,"DOPPALAPUDI, VENKATA RAMANA",8293714
4,13305354,027973-0693,2011-11-28T04:00:00Z,MULTIFUNCTIONAL ANTIBODY CONJUGATES,2014-06-03T04:00:00Z,"COVX TECHNOLOGIES IRELAND, LIMITED",2012-03-12T04:00:00Z,"BHAT, ABHIJIT SURESH",8741291
5,13736029,029909-0985,2013-01-07T04:00:00Z,MUTANT ANTIBODIES AND CONJUGATION THEREOF,0001-01-01T00:00:00Z,COVX TECHNOLOGIES IRELAND LIMITED,2013-02-25T04:00:00Z,"LAURENT, OLIVIER ALEXANDRE",NULL
6,13712873,029909-0851,2012-12-12T04:00:00Z,ANTI-DIABETIC COMPOUNDS,2015-10-20T04:00:00Z,COVX TECHNOLOGIES IRELAND LIMITED,2013-02-25T04:00:00Z,"BALU, PALANI",9163227
7,12897594,030707-0482,2010-10-04T04:00:00Z,ANTI-ANGIOGENIC COMPOUNDS,0001-01-01T00:00:00Z,PFIZER ANIMAL HEALTH S.A.,2012-12-01T04:00:00Z,COVX TECHNOLOGIES IRELAND LIMITED,NULL
8,11368338,030707-0482,2006-03-03T04:00:00Z,ANTI-ANGIOGENIC COMPOUNDS,2009-04-21T04:00:00Z,PFIZER ANIMAL HEALTH S.A.,2012-12-01T04:00:00Z,COVX TECHNOLOGIES IRELAND LIMITED,7521425
9,13736029,049958-0757,2013-01-07T04:00:00Z,MUTANT ANTIBODIES AND CONJUGATION THEREOF,0001-01-01T00:00:00Z,PFIZER BIOLOGICS IRELAND HOLDINGS LIMITED,2018-08-30T04:00:00Z,COVX TECHNOLOGIES IRELAND LIMITED,NULL
